,Case,Year,Banking Crisis ,Systemic Crisis,Gold Standard,exch_usd,national currency,exch_sources,Domestic_Debt_In_Default,"SOVEREIGN EXTERNAL DEBT 1: DEFAULT and RESTRUCTURINGS, 1800-2012--Does not include defaults on WWI debt to United States and United Kingdom and post-1975 defaults on Official External Creditors","SOVEREIGN EXTERNAL DEBT 2: DEFAULT and RESTRUCTURINGS, 1800-2012--Does not include defaults on WWI debt to United States and United Kingdom but includes post-1975 defaults on Official External Creditors",GDP_Weighted_default,"Inflation, Annual percentages of average consumer prices",Independence,Currency Crises,Inflation Crises
10973,51.0,1922.0,0.0,0.0,0,17808.3,36.0,26,1.0,0.0,0.0,0.0,396.8,1,1,1.0
10974,51.0,1923.0,0.0,0.0,0,6312500.0,36.0,26,1.0,0.0,0.0,0.0,51699.4,1,1,1.0
10975,51.0,1924.0,0.0,0.0,0,5.1838,36.0,26,0.0,0.0,0.0,0.0,214.8,1,2,1.0
10976,51.0,1925.0,0.0,0.0,0,9.0987,36.0,26,0.0,0.0,0.0,0.0,13.0,1,0,0.0
10977,51.0,1926.0,0.0,1.0,1,9.0,36.0,26,0.0,0.0,0.0,0.0,15.0,1,0,0.0
10978,51.0,1927.0,0.0,1.0,1,8.9,36.0,26,0.0,0.0,0.0,0.0,4.8,1,0,0.0
10979,51.0,1928.0,0.0,0.0,1,8.9,36.0,26,0.0,0.0,0.0,0.0,3.2,1,0,0.0
10980,51.0,1929.0,0.0,0.0,1,8.89,36.0,26,0.0,0.0,0.0,0.0,0.9,1,0,0.0
10981,51.0,1930.0,0.0,0.0,1,8.91,36.0,26,0.0,0.0,0.0,0.0,-6.6,1,0,0.0
10982,51.0,1931.0,1.0,1.0,1,8.92,36.0,26,0.0,0.0,0.0,0.0,-17.0,1,0,0.0
10983,51.0,1932.0,1.0,1.0,1,8.93,36.0,26,0.0,0.0,0.0,0.0,-12.1,1,0,0.0
10984,51.0,1933.0,0.0,0.0,1,5.68,36.0,26,0.0,0.0,0.0,0.0,-4.0,1,0,0.0
10985,51.0,1934.0,1.0,0.0,1,5.29,36.0,26,0.0,0.0,0.0,0.0,-9.2,1,0,0.0
10986,51.0,1935.0,0.0,0.0,1,5.31,36.0,26,0.0,0.0,0.0,0.0,-3.8,1,0,0.0
10987,51.0,1936.0,0.0,0.0,1,5.3,36.0,26,0.0,1.0,1.0,1.7,2.1,1,0,0.0
10988,51.0,1937.0,0.0,0.0,0,5.279,36.0,26,0.0,1.0,1.0,1.7,-1.0,1,0,0.0
10989,51.0,1938.0,0.0,0.0,0,5.3009,36.0,26,0.0,0.0,0.0,0.0,-2.1,1,0,0.0
10990,51.0,1939.0,0.0,0.0,0,4.9853,36.0,26,0.0,0.0,0.0,0.0,3.0,1,0,0.0
10991,51.0,1940.0,0.0,0.0,0,2.0,36.0,26,0.0,1.0,1.0,1.7,3.5,1,0,0.0
10992,51.0,1941.0,0.0,0.0,0,2.0,36.0,26,0.0,1.0,1.0,1.7,3.5,1,0,0.0
10993,51.0,1942.0,0.0,0.0,0,2.0,36.0,26,0.0,1.0,1.0,1.7,3.5,1,0,0.0
10994,51.0,1943.0,0.0,0.0,0,2.0,36.0,26,0.0,1.0,1.0,1.7,3.5,1,0,0.0
10995,51.0,1944.0,0.0,0.0,0,2.0,36.0,26,0.0,1.0,1.0,1.7,3.5,1,0,0.0
10996,51.0,1945.0,0.0,0.0,0,2.0,36.0,26,0.0,1.0,1.0,1.7,3.5,1,0,0.0
10997,51.0,1946.0,0.0,0.0,0,0.0001017456358847,36.0,26,0.0,1.0,1.0,1.7,3.5,1,0,0.0
10998,51.0,1947.0,0.0,0.0,0,0.0004009975061341,36.0,26,0.0,1.0,1.0,1.7,3.5,1,1,0.0
10999,51.0,1948.0,0.0,0.0,0,0.0004009975061341,36.0,26,0.0,1.0,1.0,1.7,3.5,1,0,0.0
11000,51.0,1949.0,0.0,0.0,0,0.0004009975061341,36.0,26,0.0,1.0,1.0,1.7,3.5,1,0,0.0
11001,51.0,1950.0,0.0,0.0,0,0.0003999999999,36.0,26,0.0,1.0,1.0,1.7,3.5,1,0,0.0
11002,51.0,1951.0,0.0,0.0,0,0.0003999999999,36.0,26,0.0,1.0,1.0,1.7,1.1,1,0,0.0
11003,51.0,1952.0,0.0,0.0,0,0.0003999999999,36.0,26,0.0,1.0,1.0,1.7,4.4,1,0,0.0
11004,51.0,1953.0,0.0,0.0,0,0.0003999999999,36.0,26,0.0,0.0,0.0,0.0,24.0,1,0,1.0
11005,51.0,1954.0,0.0,0.0,0,0.0003999999999,36.0,26,0.0,0.0,0.0,0.0,-34.0,1,0,0.0
11006,51.0,1955.0,0.0,0.0,0,0.0003999999999,36.0,26,0.0,0.0,0.0,0.0,4.2,1,0,0.0
11007,51.0,1956.0,0.0,0.0,0,0.0003999999999,36.0,26,0.0,0.0,0.0,0.0,-1.0,1,0,0.0
11008,51.0,1957.0,0.0,0.0,0,0.0003999999999,36.0,26,0.0,0.0,0.0,0.0,5.4,1,0,0.0
11009,51.0,1958.0,0.0,0.0,0,0.0003999999999,36.0,26,0.0,0.0,0.0,0.0,2.7,1,0,0.0
11010,51.0,1959.0,0.0,0.0,0,0.0003999999999,36.0,26,0.0,0.0,0.0,0.0,1.1,1,0,0.0
11011,51.0,1960.0,0.0,0.0,0,0.0003999999999,36.0,26,0.0,0.0,0.0,0.0,1.8,1,0,0.0
11012,51.0,1961.0,0.0,0.0,0,0.0003999999999,36.0,26,0.0,0.0,0.0,0.0,0.7,1,0,0.0
11013,51.0,1962.0,0.0,0.0,0,0.0003999999999,36.0,26,0.0,0.0,0.0,0.0,2.5,1,0,0.0
11014,51.0,1963.0,0.0,0.0,0,0.0003999999999,36.0,26,0.0,0.0,0.0,0.0,0.8,1,0,0.0
11015,51.0,1964.0,0.0,0.0,0,0.0003999999999,36.0,26,0.0,0.0,0.0,0.0,1.8,1,0,0.0
11016,51.0,1965.0,0.0,0.0,0,0.0003999999999,36.0,26,0.0,0.0,0.0,0.0,1.9,1,0,0.0
11017,51.0,1966.0,0.0,0.0,0,0.0003999999999,36.0,26,0.0,0.0,0.0,0.0,2.3,1,0,0.0
11018,51.0,1967.0,0.0,0.0,0,0.0003999999999,36.0,26,0.0,0.0,0.0,0.0,2.3,1,0,0.0
11019,51.0,1968.0,0.0,0.0,0,0.0003999999999,36.0,26,0.0,0.0,0.0,0.0,2.8,1,0,0.0
11020,51.0,1969.0,0.0,0.0,0,0.0003999999999,36.0,26,0.0,0.0,0.0,0.0,3.1,1,0,0.0
11021,51.0,1970.0,0.0,0.0,0,0.0004,36.0,26,0.0,0.0,0.0,0.0,3.4,1,0,0.0
11022,51.0,1971.0,0.0,0.0,0,0.0003679999999,36.0,26,0.0,0.0,0.0,0.0,2.5,1,0,0.0
11023,51.0,1972.0,0.0,0.0,0,0.0003679999999,36.0,26,0.0,0.0,0.0,0.0,2.3,1,0,0.0
11024,51.0,1973.0,0.0,0.0,0,0.0003319999999,36.0,26,0.0,0.0,0.0,0.0,5.2,1,0,0.0
11025,51.0,1974.0,0.0,0.0,0,0.0003319999999,36.0,26,0.0,0.0,0.0,0.0,10.1,1,0,0.0
11026,51.0,1975.0,0.0,0.0,0,0.000332,36.0,26,0.0,0.0,0.0,0.0,7.0,1,0,0.0
11027,51.0,1976.0,0.0,0.0,0,0.000332,36.0,26,0.0,0.0,0.0,0.0,6.3,1,0,0.0
11028,51.0,1977.0,0.0,0.0,0,0.000332,36.0,26,0.0,0.0,0.0,0.0,6.6,1,0,0.0
11029,51.0,1978.0,0.0,0.0,0,0.00332,36.0,26,0.0,0.0,0.0,0.0,7.6,1,0,0.0
11030,51.0,1979.0,0.0,0.0,0,0.003901,36.0,26,0.0,0.0,0.0,0.0,8.0,1,1,0.0
11031,51.0,1980.0,0.0,0.0,0,0.0045522043738717,36.0,26,0.0,0.0,0.0,0.0,9.4,1,1,0.0
11032,51.0,1981.0,0.0,0.0,0,0.0055732315772198,36.0,26,0.0,1.0,1.0,1.7,21.2,1,1,1.0
11033,51.0,1982.0,0.0,0.0,0,0.0086283286148039,36.0,26,0.0,1.0,1.0,1.7,100.8,1,1,1.0
11034,51.0,1983.0,0.0,0.0,0,0.0098180299113737,36.0,26,0.0,1.0,1.0,1.7,22.1,1,0,1.0
11035,51.0,1984.0,0.0,0.0,0,0.012599655342196,36.0,26,0.0,1.0,1.0,1.7,75.6,1,1,1.0
11036,51.0,1985.0,0.0,0.0,0,0.01475948219258,36.0,26,0.0,1.0,1.0,1.7,15.1,1,1,0.0
11037,51.0,1986.0,0.0,0.0,0,0.01972389011981,36.0,26,0.0,1.0,1.0,1.7,17.8,1,1,0.0
11038,51.0,1987.0,0.0,0.0,0,0.031493149926145,36.0,26,0.0,1.0,1.0,1.7,25.2,1,1,1.0
11039,51.0,1988.0,0.0,0.0,0,0.05015808612342,36.0,26,0.0,1.0,1.0,1.7,60.2,1,1,1.0
11040,51.0,1989.0,0.0,0.0,0,0.64874651239127,36.0,26,0.0,1.0,1.0,1.7,251.1,1,1,1.0
11041,51.0,1990.0,0.0,0.0,0,0.94816797964878,36.0,26,0.0,1.0,1.0,1.7,585.8,1,1,1.0
11042,51.0,1991.0,1.0,1.0,0,1.0935870055802,36.0,26,0.0,1.0,1.0,1.7,70.3,1,1,1.0
11043,51.0,1992.0,1.0,0.0,0,1.5424197849992,36.0,26,0.0,1.0,1.0,1.7,43.0,1,1,1.0
11044,51.0,1993.0,1.0,0.0,0,2.094153741999,36.0,26,0.0,1.0,1.0,1.7,35.3,1,1,1.0
11045,51.0,1994.0,1.0,0.0,0,2.4002622886919,36.0,26,0.0,1.0,1.0,1.7,32.2,1,0,1.0
11046,51.0,1995.0,1.0,0.0,0,2.468,36.0,26,0.0,0.0,0.0,0.0,27.9,1,1,1.0
11047,51.0,1996.0,0.0,0.0,0,2.8755,36.0,26,0.0,0.0,0.0,0.0,19.9,1,1,0.0
11048,51.0,1997.0,0.0,0.0,0,3.518,36.0,26,0.0,0.0,0.0,0.0,14.9,1,1,0.0
11049,51.0,1998.0,0.0,0.0,0,3.504,36.0,26,0.0,0.0,0.0,0.0,11.8,1,0,0.0
11050,51.0,1999.0,0.0,0.0,0,4.1483,36.0,26,0.0,0.0,0.0,0.0,7.3,1,1,0.0
11051,51.0,2000.0,0.0,0.0,0,4.1432,36.0,26,0.0,0.0,0.0,0.0,10.1,1,0,0.0
11052,51.0,2001.0,0.0,0.0,0,3.9863,36.0,26,0.0,0.0,0.0,0.0,5.5,1,0,0.0
11053,51.0,2002.0,0.0,0.0,0,3.8388,36.0,26,0.0,0.0,0.0,0.0,1.9,1,0,0.0
11054,51.0,2003.0,0.0,0.0,0,3.7408,36.0,26,0.0,0.0,0.0,0.0,0.8,1,0,0.0
11055,51.0,2004.0,0.0,0.0,0,2.9904,36.0,26,0.0,0.0,0.0,0.0,3.5,1,0,0.0
11056,51.0,2005.0,0.0,0.0,0,3.2613,36.0,26,0.0,0.0,0.0,0.0,2.1,1,0,0.0
11057,51.0,2006.0,0.0,0.0,0,2.9105,36.0,26,0.0,0.0,0.0,0.0,1.0,1,0,0.0
11058,51.0,2007.0,0.0,0.0,0,2.435,36.0,26,0.0,0.0,0.0,0.0,2.5,1,0,0.0
11059,51.0,2008.0,0.0,0.0,0,2.9618,36.0,26,0.0,0.0,0.0,0.0,4.2,1,1,0.0
11060,51.0,2009.0,0.0,0.0,0,2.8503,36.0,26,0.0,0.0,0.0,0.0,3.5,1,0,0.0
11061,51.0,2010.0,0.0,0.0,0,2.9641,36.0,26,0.0,0.0,0.0,0.0,2.6,1,0,0.0
11062,51.0,2011.0,0.0,0.0,0,3.4174,36.0,26,0.0,0.0,0.0,0.0,4.3,1,1,0.0
11063,51.0,2012.0,0.0,0.0,0,3.0996,36.0,26,0.0,0.0,0.0,0.0,3.7,1,0,0.0
11064,51.0,2013.0,0.0,0.0,0,3.012,36.0,26,0.0,0.0,0.0,0.0,0.9,1,0,0.0
11065,51.0,2014.0,0.0,0.0,0,3.5072,36.0,26,0.0,0.0,0.0,0.0,-0.0,1,1,0.0
11066,51.0,2015.0,0.0,0.0,0,3.9,36.0,26,0.0,0.0,0.0,0.0,-0.9,1,1,0.0
11067,51.0,2016.0,0.0,0.0,0,3.96,36.0,19,0.0,0.0,0.0,0.0,-0.2,1,1,0.0
11068,52.0,1800.0,0.0,0.0,0,2.0,16.0,20,0.0,0.0,0.0,0.0,42.1,1,0,1.0
11069,52.0,1801.0,0.0,0.0,0,0.81492,16.0,20,0.0,0.0,0.0,0.0,11.9,1,1,0.0
11070,52.0,1802.0,0.0,0.0,0,0.79782,16.0,20,0.0,0.0,0.0,0.0,-36.9,1,0,0.0
11071,52.0,1803.0,0.0,0.0,0,0.83691,16.0,20,0.0,0.0,0.0,0.0,2.9,1,0,0.0
11072,52.0,1804.0,0.0,0.0,0,0.88325,16.0,20,0.0,0.0,0.0,0.0,19.5,1,0,0.0
11073,52.0,1805.0,0.0,0.0,0,0.88042,16.0,20,0.0,0.0,0.0,0.0,9.0,1,0,0.0
11074,52.0,1806.0,0.0,0.0,0,0.88042,16.0,20,0.0,0.0,0.0,0.0,-16.0,1,0,0.0
11075,52.0,1807.0,0.0,0.0,0,0.89642,16.0,20,0.0,0.0,0.0,0.0,-13.5,1,0,0.0
11076,52.0,1808.0,0.0,0.0,0,0.71716,16.0,20,0.0,0.0,0.0,0.0,84.2,1,0,1.0
11077,52.0,1809.0,0.0,0.0,0,0.8314,16.0,20,0.0,0.0,0.0,0.0,-24.4,1,0,0.0
11078,52.0,1810.0,0.0,0.0,0,0.91296,16.0,20,0.0,0.0,0.0,0.0,36.3,1,0,1.0
11079,52.0,1811.0,0.0,0.0,0,0.9461,16.0,20,0.0,0.0,0.0,0.0,7.2,1,0,0.0
11080,52.0,1812.0,0.0,0.0,0,0.91495,16.0,20,0.0,0.0,0.0,0.0,8.5,1,0,0.0
11081,52.0,1813.0,0.0,0.0,0,0.81044,16.0,20,0.0,0.0,0.0,0.0,-32.5,1,0,0.0
11082,52.0,1814.0,0.0,0.0,0,0.77564,16.0,20,0.0,0.0,0.0,0.0,-10.4,1,0,0.0
11083,52.0,1815.0,0.0,0.0,0,0.84875,16.0,20,0.0,0.0,0.0,0.0,-14.6,1,1,0.0
11084,52.0,1816.0,0.0,0.0,0,0.94538,16.0,20,0.0,0.0,0.0,0.0,22.9,1,0,1.0
11085,52.0,1817.0,0.0,0.0,0,0.91357,16.0,20,0.0,0.0,0.0,0.0,21.5,1,0,1.0
11086,52.0,1818.0,0.0,0.0,0,0.94122,16.0,20,0.0,0.0,0.0,0.0,-25.3,1,0,0.0
11087,52.0,1819.0,0.0,0.0,0,0.98575,16.0,20,0.0,0.0,0.0,0.0,-36.9,1,0,0.0
11088,52.0,1820.0,0.0,0.0,0,1.01788,16.0,20,0.0,0.0,0.0,0.0,21.8,1,0,1.0
11089,52.0,1821.0,0.0,0.0,0,0.97364,16.0,20,0.0,0.0,0.0,0.0,0.7,1,0,0.0
11090,52.0,1822.0,0.0,0.0,0,0.91703,16.0,20,0.0,0.0,0.0,0.0,15.1,1,0,0.0
11091,52.0,1823.0,0.0,0.0,0,0.95903,16.0,20,0.0,0.0,0.0,0.0,14.7,1,0,0.0
11092,52.0,1824.0,0.0,0.0,0,0.96793,16.0,20,0.0,0.0,0.0,0.0,-3.3,1,0,0.0
11093,52.0,1825.0,0.0,0.0,0,0.97149,16.0,20,0.0,0.0,0.0,0.0,-6.3,1,0,0.0
11094,52.0,1826.0,0.0,0.0,0,0.99099,16.0,20,0.0,0.0,0.0,0.0,-0.5,1,0,0.0
11095,52.0,1827.0,0.0,0.0,0,1.02154,16.0,20,0.0,0.0,0.0,0.0,0.0,1,0,0.0
11096,52.0,1828.0,1.0,0.0,0,1.07181,16.0,20,0.0,1.0,1.0,0.27,-12.7,1,0,0.0
11097,52.0,1829.0,0.0,0.0,0,1.1478,16.0,20,0.0,0.0,0.0,0.0,5.9,1,0,0.0
11098,52.0,1830.0,0.0,0.0,0,1.13394,16.0,20,0.0,0.0,0.0,0.0,10.9,1,0,0.0
11099,52.0,1831.0,0.0,0.0,0,1.03585,16.0,20,0.0,0.0,0.0,0.0,8.4,1,0,0.0
11100,52.0,1832.0,0.0,0.0,0,1.05719,16.0,20,0.0,0.0,0.0,0.0,-10.0,1,0,0.0
11101,52.0,1833.0,0.0,0.0,0,1.05044,16.0,20,0.0,0.0,0.0,0.0,5.6,1,0,0.0
11102,52.0,1834.0,0.0,0.0,0,0.87443,16.0,20,0.0,0.0,0.0,0.0,-4.3,1,0,0.0
11103,52.0,1835.0,0.0,0.0,0,0.8872,16.0,20,0.0,0.0,0.0,0.0,0.0,1,0,0.0
11104,52.0,1836.0,0.0,0.0,0,0.92668,16.0,20,0.0,0.0,0.0,0.0,-5.2,1,0,0.0
11105,52.0,1837.0,0.0,0.0,0,0.88006,16.0,20,0.0,1.0,1.0,0.27,-17.4,1,0,0.0
11106,52.0,1838.0,0.0,0.0,0,0.91711,16.0,20,0.0,1.0,1.0,0.27,-13.8,1,0,0.0
11107,52.0,1839.0,0.0,0.0,0,0.91192,16.0,20,0.0,1.0,1.0,0.27,-8.4,1,0,0.0
11108,52.0,1840.0,0.0,0.0,0,0.94331,16.0,20,0.0,1.0,1.0,0.27,43.3,1,0,1.0
11109,52.0,1841.0,0.0,0.0,0,0.95242,16.0,20,0.0,1.0,1.0,0.27,9.5,1,0,0.0
11110,52.0,1842.0,0.0,0.0,0,0.96546,16.0,20,0.0,0.0,0.0,0.0,-11.9,1,0,0.0
11111,52.0,1843.0,0.0,0.0,0,0.93228,16.0,20,0.0,0.0,0.0,0.0,-5.7,1,0,0.0
11112,52.0,1844.0,0.0,0.0,0,0.90358,16.0,20,0.0,0.0,0.0,0.0,-14.6,1,0,0.0
11113,52.0,1845.0,0.0,0.0,0,0.95443,16.0,20,0.0,0.0,0.0,0.0,-8.7,1,0,0.0
11114,52.0,1846.0,1.0,0.0,0,0.96178,16.0,20,0.0,0.0,0.0,0.0,49.6,1,0,1.0
11115,52.0,1847.0,1.0,0.0,0,0.95972,16.0,20,0.0,0.0,0.0,0.0,6.8,1,0,0.0
11116,52.0,1848.0,0.0,0.0,0,0.96013,16.0,20,0.0,0.0,0.0,0.0,-31.9,1,0,0.0
11117,52.0,1849.0,0.0,0.0,0,0.93649,16.0,20,0.0,0.0,0.0,0.0,-1.9,1,0,0.0
11118,52.0,1850.0,0.0,0.0,0,0.92693,16.0,20,0.0,1.0,1.0,0.27,10.7,1,0,0.0
11119,52.0,1851.0,0.0,0.0,0,0.93712,16.0,20,0.0,1.0,1.0,0.27,1.2,1,0,0.0
11120,52.0,1852.0,0.0,0.0,0,0.92166,16.0,20,0.0,1.0,1.0,0.27,-5.9,1,0,0.0
11121,52.0,1853.0,0.0,0.0,0,0.93878,16.0,20,0.0,1.0,1.0,0.27,-2.7,1,0,0.0
11122,52.0,1854.0,0.0,0.0,1,0.94635,16.0,20,0.0,1.0,1.0,0.27,10.4,1,0,0.0
11123,52.0,1855.0,0.0,0.0,1,0.93337,16.0,20,0.0,1.0,1.0,0.27,23.7,1,0,1.0
11124,52.0,1856.0,0.0,0.0,1,0.96624,16.0,20,0.0,1.0,1.0,0.27,49.6,1,0,1.0
11125,52.0,1857.0,0.0,0.0,1,0.95628,16.0,20,0.0,0.0,0.0,0.0,-31.1,1,0,0.0
11126,52.0,1858.0,0.0,0.0,1,0.93973,16.0,20,0.0,0.0,0.0,0.0,2.8,1,0,0.0
11127,52.0,1859.0,0.0,0.0,1,0.94167,16.0,20,0.0,0.0,0.0,0.0,-4.5,1,0,0.0
11128,52.0,1860.0,0.0,0.0,1,0.98259,16.0,20,0.0,0.0,0.0,0.0,-5.1,1,0,0.0
11129,52.0,1861.0,0.0,0.0,1,0.95186,16.0,20,0.0,0.0,0.0,0.0,18.4,1,0,0.0
11130,52.0,1862.0,0.0,0.0,1,0.70368,16.0,20,0.0,0.0,0.0,0.0,-3.4,1,0,0.0
11131,52.0,1863.0,0.0,0.0,1,0.6187,16.0,20,0.0,0.0,0.0,0.0,-9.4,1,0,0.0
11132,52.0,1864.0,0.0,0.0,1,0.96959,16.0,20,0.0,0.0,0.0,0.0,1.5,1,0,0.0
11133,52.0,1865.0,0.0,0.0,1,0.96399,16.0,20,0.0,0.0,0.0,0.0,-8.3,1,0,0.0
11134,52.0,1866.0,0.0,0.0,1,0.96817,16.0,20,0.0,0.0,0.0,0.0,9.9,1,0,0.0
11135,52.0,1867.0,0.0,0.0,1,0.95031,16.0,20,0.0,0.0,0.0,0.0,20.5,1,0,1.0
11136,52.0,1868.0,0.0,0.0,1,0.93684,16.0,20,0.0,0.0,0.0,0.0,-13.7,1,0,0.0
11137,52.0,1869.0,0.0,0.0,1,0.95189,16.0,20,0.0,0.0,0.0,0.0,-2.0,1,0,0.0
11138,52.0,1870.0,0.0,0.0,1,0.94113,16.0,20,0.0,0.0,0.0,0.0,-9.2,1,0,0.0
11139,52.0,1871.0,0.0,0.0,1,0.93652,16.0,20,0.0,0.0,0.0,0.0,-4.1,1,0,0.0
11140,52.0,1872.0,0.0,0.0,1,0.9389,16.0,20,0.0,0.0,0.0,0.0,-7.4,1,0,0.0
11141,52.0,1873.0,0.0,0.0,1,0.93652,16.0,20,0.0,0.0,0.0,0.0,7.3,1,0,0.0
11142,52.0,1874.0,0.0,0.0,1,0.93013,16.0,20,0.0,0.0,0.0,0.0,10.8,1,0,0.0
11143,52.0,1875.0,0.0,0.0,1,0.93368,16.0,20,0.0,0.0,0.0,0.0,-7.8,1,0,0.0
11144,52.0,1876.0,0.0,0.0,1,0.95125,16.0,20,0.0,0.0,0.0,0.0,-6.3,1,0,0.0
11145,52.0,1877.0,0.0,0.0,1,0.95525,16.0,20,0.0,0.0,0.0,0.0,13.3,1,0,0.0
11146,52.0,1878.0,0.0,0.0,1,0.95134,16.0,20,0.0,0.0,0.0,0.0,-6.1,1,0,0.0
11147,52.0,1879.0,0.0,0.0,1,0.94461,16.0,20,0.0,0.0,0.0,0.0,-2.2,1,0,0.0
11148,52.0,1880.0,0.0,0.0,1,0.94378,16.0,20,0.0,0.0,0.0,0.0,-4.5,1,0,0.0
11149,52.0,1881.0,0.0,0.0,1,0.955,16.0,20,0.0,0.0,0.0,0.0,6.2,1,0,0.0
11150,52.0,1882.0,0.0,0.0,1,0.95491,16.0,20,0.0,0.0,0.0,0.0,-1.9,1,0,0.0
11151,52.0,1883.0,0.0,0.0,1,0.95006,16.0,20,0.0,0.0,0.0,0.0,-9.6,1,0,0.0
11152,52.0,1884.0,0.0,0.0,1,0.95624,16.0,20,0.0,0.0,0.0,0.0,-6.9,1,0,0.0
11153,52.0,1885.0,0.0,0.0,1,0.94685,16.0,20,0.0,0.0,0.0,0.0,-3.6,1,0,0.0
11154,52.0,1886.0,0.0,0.0,1,0.93988,16.0,20,0.0,0.0,0.0,0.0,0.2,1,0,0.0
11155,52.0,1887.0,0.0,0.0,1,0.93944,16.0,20,0.0,0.0,0.0,0.0,2.3,1,0,0.0
11156,52.0,1888.0,0.0,0.0,1,0.92944,16.0,20,0.0,0.0,0.0,0.0,4.2,1,0,0.0
11157,52.0,1889.0,0.0,0.0,1,0.94235,16.0,20,0.0,0.0,0.0,0.0,16.6,1,0,0.0
11158,52.0,1890.0,1.0,0.0,1,0.95045,16.0,20,0.0,0.0,0.0,0.0,-2.3,1,0,0.0
11159,52.0,1891.0,0.0,0.0,1,0.9973248,16.0,20,0.0,0.0,0.0,0.0,3.6,1,1,0.0
11160,52.0,1892.0,0.0,0.0,0,1.1739545,16.0,20,0.0,1.0,1.0,0.27,-1.1,1,0,0.0
11161,52.0,1893.0,0.0,0.0,0,1.15024,16.0,20,0.0,1.0,1.0,0.27,5.2,1,0,0.0
11162,52.0,1894.0,0.0,0.0,0,1.186371,16.0,20,0.0,1.0,1.0,0.27,2.3,1,0,0.0
11163,52.0,1895.0,0.0,0.0,0,1.1646712,16.0,20,0.0,1.0,1.0,0.27,-4.4,1,0,0.0
11164,52.0,1896.0,0.0,0.0,0,1.2016209,16.0,20,0.0,1.0,1.0,0.27,1.2,1,0,0.0
11165,52.0,1897.0,0.0,0.0,0,1.353135,16.0,20,0.0,1.0,1.0,0.27,5.6,1,0,0.0
11166,52.0,1898.0,0.0,0.0,0,1.464248,16.0,20,0.0,1.0,1.0,0.27,4.4,1,0,0.0
11167,52.0,1899.0,0.0,0.0,0,1.3133552,16.0,20,0.0,1.0,1.0,0.27,-2.1,1,0,0.0
11168,52.0,1900.0,0.0,0.0,0,1.302552,16.0,20,0.0,1.0,1.0,0.27,-2.1,1,0,0.0
11169,52.0,1901.0,0.0,0.0,0,1.3127774,16.0,20,0.0,1.0,1.0,0.27,-1.2,1,0,0.0
11170,52.0,1902.0,0.0,0.0,0,1.17301,16.0,20,0.0,0.0,0.0,0.0,-3.2,1,0,0.0
11171,52.0,1903.0,0.0,0.0,0,1.1535927,16.0,20,0.0,0.0,0.0,0.0,3.4,1,0,0.0
11172,52.0,1904.0,0.0,0.0,0,1.1102063,16.0,20,0.0,0.0,0.0,0.0,5.3,1,0,0.0
11173,52.0,1905.0,0.0,0.0,0,0.9854408,16.0,20,0.0,0.0,0.0,0.0,-1.0,1,0,0.0
11174,52.0,1906.0,0.0,0.0,0,0.946183,16.0,20,0.0,0.0,0.0,0.0,0.0,1,0,0.0
11175,52.0,1907.0,0.0,0.0,0,0.953931,16.0,20,0.0,0.0,0.0,0.0,-0.1,1,0,0.0
11176,52.0,1908.0,0.0,0.0,0,1.0668348,16.0,20,0.0,0.0,0.0,0.0,1.1,1,0,0.0
11177,52.0,1909.0,0.0,0.0,0,1.062925,16.0,20,0.0,0.0,0.0,0.0,1.1,1,0,0.0
11178,52.0,1910.0,0.0,0.0,0,1.006412,16.0,20,0.0,0.0,0.0,0.0,-4.1,1,0,0.0
11179,52.0,1911.0,0.0,0.0,0,1.0037117,16.0,20,0.0,0.0,0.0,0.0,5.3,1,0,0.0
11180,52.0,1912.0,0.0,0.0,0,1.022157,16.0,20,0.0,0.0,0.0,0.0,-1.0,1,0,0.0
11181,52.0,1913.0,0.0,0.0,0,1.077363,16.0,20,0.0,0.0,0.0,0.0,3.0,1,0,0.0
11182,52.0,1914.0,0.0,0.0,0,1.1614813,16.0,20,0.0,0.0,0.0,0.0,-0.9,1,0,0.0
11183,52.0,1915.0,0.0,0.0,0,1.426779,16.0,20,0.0,0.0,0.0,0.0,10.0,1,0,0.0
11184,52.0,1916.0,0.0,0.0,0,1.4760168,16.0,20,0.0,0.0,0.0,0.0,17.3,1,0,0.0
11185,52.0,1917.0,0.0,0.0,0,1.6216874,16.0,20,0.0,0.0,0.0,0.0,14.7,1,0,0.0
11186,52.0,1918.0,0.0,0.0,0,1.6576298,16.0,20,0.0,0.0,0.0,0.0,62.1,1,0,1.0
11187,52.0,1919.0,0.0,0.0,0,2.1498108,16.0,20,0.0,0.0,0.0,0.0,11.6,1,0,0.0
11188,52.0,1920.0,1.0,0.0,0,5.2475927,16.0,20,0.0,0.0,0.0,0.0,56.7,1,0,1.0
11189,52.0,1921.0,0.0,0.0,0,9.5840604,16.0,20,0.0,0.0,0.0,0.0,44.4,1,0,1.0
11190,52.0,1922.0,0.0,0.0,0,14.1167196,16.0,20,0.0,0.0,0.0,0.0,16.6,1,1,0.0
11191,52.0,1923.0,1.0,0.0,0,25.1574202,16.0,20,0.0,0.0,0.0,0.0,44.4,1,0,1.0
11192,52.0,1924.0,0.0,0.0,0,28.517955,16.0,20,0.0,0.0,0.0,0.0,31.0,1,0,1.0
11193,52.0,1925.0,0.0,0.0,0,20.457102,16.0,20,0.0,0.0,0.0,0.0,-3.2,1,0,0.0
