country,year,banking_crisis,systemic_crisis,gold_standard,exch_usd,national_currency,exch_sources,domestic_debt_in_default,soreign_extenal_deb_1,soreign_extenal_deb_2,gdp_weighted_default,inflation_annual_percentages_average,independence,currency_crises,inflation_crises,id
Sri Lanka,1991.0,1.0,1.0,0,42.58,31.0,27,0.0,0.0,0.0,0.0,12.2,1,0,0.0,7044
Sri Lanka,1992.0,1.0,1.0,0,46.0,31.0,27,0.0,0.0,0.0,0.0,11.4,1,0,0.0,7045
Sri Lanka,1993.0,1.0,1.0,0,49.5615,31.0,27,0.0,0.0,0.0,0.0,11.7,1,0,0.0,7046
Sri Lanka,1994.0,0.0,0.0,0,49.98,31.0,27,0.0,0.0,0.0,0.0,8.4,1,0,0.0,7047
Sri Lanka,1995.0,0.0,0.0,0,54.0475,31.0,27,0.0,0.0,0.0,0.0,7.7,1,0,0.0,7048
Sri Lanka,1996.0,0.0,0.0,0,56.705,31.0,27,1.0,0.0,0.0,0.0,15.9,1,0,0.0,7049
Sri Lanka,1997.0,0.0,0.0,0,61.285,31.0,27,0.0,0.0,0.0,0.0,9.6,1,0,0.0,7050
Sri Lanka,1998.0,0.0,0.0,0,68.297,31.0,27,0.0,0.0,0.0,0.0,9.4,1,0,0.0,7051
Sri Lanka,1999.0,0.0,0.0,0,72.17,31.0,27,0.0,0.0,0.0,0.0,4.7,1,0,0.0,7052
Sri Lanka,2000.0,0.0,0.0,0,82.58,31.0,27,0.0,0.0,0.0,0.0,6.2,1,0,0.0,7053
Sri Lanka,2001.0,0.0,0.0,0,93.1587,31.0,27,0.0,0.0,0.0,0.0,14.2,1,0,0.0,7054
Sri Lanka,2002.0,0.0,0.0,0,96.725,31.0,27,0.0,0.0,0.0,0.0,9.6,1,0,0.0,7055
Sri Lanka,2003.0,0.0,0.0,0,96.7382,31.0,27,0.0,0.0,0.0,0.0,9.0,1,0,0.0,7056
Sri Lanka,2004.0,0.0,0.0,0,104.605,31.0,27,0.0,0.0,0.0,0.0,9.0,1,0,0.0,7057
Sri Lanka,2005.0,0.0,0.0,0,102.1172,31.0,27,0.0,0.0,0.0,0.0,11.0,1,0,0.0,7058
Sri Lanka,2006.0,0.0,0.0,0,107.7056,31.0,27,0.0,0.0,0.0,0.0,10.0,1,0,0.0,7059
Sri Lanka,2007.0,0.0,0.0,0,108.7194,31.0,27,0.0,0.0,0.0,0.0,15.8,1,0,0.0,7060
Sri Lanka,2008.0,0.0,0.0,0,113.1398,31.0,27,0.0,0.0,0.0,0.0,22.4,1,0,1.0,7061
Sri Lanka,2009.0,0.0,0.0,0,114.3844,31.0,27,0.0,0.0,0.0,0.0,3.5,1,0,0.0,7062
Sri Lanka,2010.0,0.0,0.0,0,110.953,31.0,27,0.0,0.0,0.0,0.0,6.2,1,0,0.0,7063
Sri Lanka,2011.0,0.0,0.0,0,113.9013,31.0,27,0.0,0.0,0.0,0.0,6.7,1,0,0.0,7064
Sri Lanka,2012.0,0.0,0.0,0,127.16,31.0,27,0.0,0.0,0.0,0.0,7.5,1,0,0.0,7065
Sri Lanka,2013.0,0.0,0.0,0,130.75,31.0,27,0.0,0.0,0.0,0.0,6.9,1,0,0.0,7066
Sri Lanka,2014.0,0.0,0.0,0,131.0,31.0,27,0.0,0.0,1.0,0.0,3.3,1,0,0.0,7067
Sri Lanka,2015.0,0.0,0.0,0,144.06,31.0,27,0.0,0.0,0.0,0.0,0.9,1,0,0.0,7068
Sri Lanka,2016.0,0.0,0.0,0,143.63,31.0,19,0.0,0.0,0.0,0.0,3.4,1,0,0.0,7069
Sweden,1814.0,1.0,0.0,0,2.9098,19.0,27,0.0,0.0,0.0,0.0,-2.2,1,0,0.0,7070
Sweden,1815.0,0.0,0.0,0,3.1612,19.0,27,0.0,0.0,0.0,0.0,-4.0,1,1,0.0,7071
Sweden,1816.0,0.0,0.0,0,3.5779,19.0,27,0.0,0.0,0.0,0.0,1.5,1,0,0.0,7072
Sweden,1817.0,0.0,0.0,0,3.0879,19.0,27,0.0,0.0,0.0,0.0,6.0,1,0,0.0,7073
Sweden,1818.0,0.0,0.0,0,3.2498,19.0,27,0.0,0.0,0.0,0.0,6.9,1,0,0.0,7074
Sweden,1819.0,0.0,0.0,0,3.7403,19.0,27,0.0,0.0,0.0,0.0,4.9,1,1,0.0,7075
Sweden,1820.0,0.0,0.0,0,4.1434,19.0,27,0.0,0.0,0.0,0.0,-6.3,1,0,0.0,7076
Sweden,1821.0,0.0,0.0,0,3.5353,19.0,27,0.0,0.0,0.0,0.0,-10.7,1,0,0.0,7077
Sweden,1822.0,0.0,0.0,0,3.5407,19.0,27,0.0,0.0,0.0,0.0,-6.8,1,0,0.0,7078
Sweden,1823.0,0.0,0.0,0,3.703,19.0,27,0.0,0.0,0.0,0.0,-0.4,1,0,0.0,7079
Sweden,1824.0,0.0,0.0,0,3.7793,19.0,27,0.0,0.0,0.0,0.0,-4.1,1,0,0.0,7080
Sweden,1825.0,0.0,0.0,0,3.6768,19.0,27,0.0,0.0,0.0,0.0,5.4,1,0,0.0,7081
Sweden,1826.0,0.0,0.0,0,3.7211,19.0,27,0.0,0.0,0.0,0.0,4.1,1,0,0.0,7082
Sweden,1827.0,0.0,0.0,0,3.9062,19.0,27,0.0,0.0,0.0,0.0,14.1,1,0,0.0,7083
Sweden,1828.0,0.0,0.0,0,3.6525,19.0,27,0.0,0.0,0.0,0.0,-13.4,1,0,0.0,7084
Sweden,1829.0,0.0,0.0,0,3.6442,19.0,27,0.0,0.0,0.0,0.0,-4.6,1,0,0.0,7085
Sweden,1830.0,0.0,0.0,0,3.8291,19.0,27,0.0,0.0,0.0,0.0,6.7,1,0,0.0,7086
Sweden,1831.0,0.0,0.0,0,4.001,19.0,27,0.0,0.0,0.0,0.0,5.4,1,0,0.0,7087
Sweden,1832.0,0.0,0.0,0,4.3397,19.0,27,0.0,0.0,0.0,0.0,2.2,1,0,0.0,7088
Sweden,1833.0,0.0,0.0,0,4.3888,19.0,27,0.0,0.0,0.0,0.0,-4.6,1,0,0.0,7089
Sweden,1834.0,0.0,0.0,0,3.9906,19.0,27,0.0,0.0,0.0,0.0,-1.0,1,0,0.0,7090
Sweden,1835.0,0.0,0.0,0,3.758,19.0,27,0.0,0.0,0.0,0.0,2.2,1,0,0.0,7091
Sweden,1836.0,0.0,0.0,0,3.6311,19.0,27,0.0,0.0,0.0,0.0,0.3,1,0,0.0,7092
Sweden,1837.0,0.0,0.0,0,3.5915,19.0,27,0.0,0.0,0.0,0.0,3.0,1,0,0.0,7093
Sweden,1838.0,0.0,0.0,0,3.7474,19.0,27,0.0,0.0,0.0,0.0,4.5,1,0,0.0,7094
Sweden,1839.0,0.0,0.0,0,3.671,19.0,27,0.0,0.0,0.0,0.0,0.4,1,0,0.0,7095
Sweden,1840.0,0.0,0.0,0,3.712,19.0,27,0.0,0.0,0.0,0.0,-2.8,1,0,0.0,7096
Sweden,1841.0,0.0,0.0,0,3.7293,19.0,27,0.0,0.0,0.0,0.0,1.1,1,0,0.0,7097
Sweden,1842.0,0.0,0.0,0,3.8975,19.0,27,0.0,0.0,0.0,0.0,3.2,1,0,0.0,7098
Sweden,1843.0,0.0,0.0,0,3.832,19.0,27,0.0,0.0,0.0,0.0,-5.2,1,0,0.0,7099
Sweden,1844.0,0.0,0.0,0,3.7564,19.0,27,0.0,0.0,0.0,0.0,-6.3,1,0,0.0,7100
Sweden,1845.0,0.0,0.0,0,3.7292,19.0,27,0.0,0.0,0.0,0.0,1.7,1,0,0.0,7101
Sweden,1846.0,0.0,0.0,0,3.7239,19.0,27,0.0,0.0,0.0,0.0,7.7,1,0,0.0,7102
Sweden,1847.0,0.0,0.0,0,3.6339,19.0,27,0.0,0.0,0.0,0.0,2.9,1,0,0.0,7103
Sweden,1848.0,0.0,0.0,0,3.797,19.0,27,0.0,0.0,0.0,0.0,-3.3,1,0,0.0,7104
Sweden,1849.0,0.0,0.0,0,3.7865,19.0,27,0.0,0.0,0.0,0.0,-3.7,1,0,0.0,7105
Sweden,1850.0,0.0,0.0,0,3.635,19.0,27,0.0,0.0,0.0,0.0,0.4,1,0,0.0,7106
Sweden,1851.0,0.0,0.0,0,3.6463,19.0,27,0.0,0.0,0.0,0.0,2.4,1,0,0.0,7107
Sweden,1852.0,0.0,0.0,0,3.6387,19.0,27,0.0,0.0,0.0,0.0,3.4,1,0,0.0,7108
Sweden,1853.0,0.0,0.0,0,3.5755,19.0,27,0.0,0.0,0.0,0.0,3.9,1,0,0.0,7109
Sweden,1854.0,0.0,0.0,0,3.6252,19.0,27,0.0,0.0,0.0,0.0,8.4,1,0,0.0,7110
Sweden,1855.0,0.0,0.0,0,3.6761,19.0,27,0.0,0.0,0.0,0.0,6.3,1,0,0.0,7111
Sweden,1856.0,0.0,0.0,0,3.6145,19.0,27,0.0,0.0,0.0,0.0,11.6,1,0,0.0,7112
Sweden,1857.0,0.0,0.0,0,3.6435,19.0,27,0.0,0.0,0.0,0.0,0.5,1,0,0.0,7113
Sweden,1858.0,0.0,0.0,0,3.6732,19.0,27,0.0,0.0,0.0,0.0,-11.2,1,0,0.0,7114
Sweden,1859.0,0.0,0.0,0,3.6181,19.0,27,0.0,0.0,0.0,0.0,-6.1,1,0,0.0,7115
Sweden,1860.0,0.0,0.0,0,3.8426,19.0,27,0.0,0.0,0.0,0.0,2.8,1,0,0.0,7116
Sweden,1861.0,0.0,0.0,0,3.7056,19.0,27,0.0,0.0,0.0,0.0,3.8,1,0,0.0,7117
Sweden,1862.0,0.0,0.0,0,3.6091,19.0,27,0.0,0.0,0.0,0.0,4.1,1,1,0.0,7118
Sweden,1863.0,0.0,0.0,0,3.6639,19.0,27,0.0,0.0,0.0,0.0,-4.7,1,1,0.0,7119
Sweden,1864.0,0.0,0.0,0,3.7032,19.0,27,0.0,0.0,0.0,0.0,-3.8,1,0,0.0,7120
Sweden,1865.0,0.0,0.0,0,3.6826,19.0,27,0.0,0.0,0.0,0.0,-1.4,1,0,0.0,7121
Sweden,1866.0,0.0,0.0,0,3.7051,19.0,27,0.0,0.0,0.0,0.0,2.2,1,0,0.0,7122
Sweden,1867.0,0.0,0.0,0,3.7314,19.0,27,0.0,0.0,0.0,0.0,5.0,1,0,0.0,7123
Sweden,1868.0,0.0,0.0,0,3.7549,19.0,27,0.0,0.0,0.0,0.0,6.4,1,0,0.0,7124
Sweden,1869.0,0.0,0.0,0,3.7277,19.0,27,0.0,0.0,0.0,0.0,-5.1,1,0,0.0,7125
Sweden,1870.0,0.0,0.0,0,3.7128,19.0,27,0.0,0.0,0.0,0.0,-5.5,1,0,0.0,7126
Sweden,1871.0,0.0,0.0,0,3.7129,19.0,27,0.0,0.0,0.0,0.0,2.1,1,0,0.0,7127
Sweden,1872.0,0.0,0.0,0,3.7256,19.0,27,0.0,0.0,0.0,0.0,5.6,1,0,0.0,7128
Sweden,1873.0,0.0,0.0,1,3.7572,19.0,27,0.0,0.0,0.0,0.0,8.5,1,0,0.0,7129
Sweden,1874.0,0.0,0.0,1,3.7247,19.0,27,0.0,0.0,0.0,0.0,5.3,1,0,0.0,7130
Sweden,1875.0,0.0,0.0,1,3.7671,19.0,27,0.0,0.0,0.0,0.0,-2.2,1,0,0.0,7131
Sweden,1876.0,1.0,1.0,1,3.7608,19.0,27,0.0,0.0,0.0,0.0,0.4,1,0,0.0,7132
Sweden,1877.0,1.0,1.0,1,3.7669,19.0,27,0.0,0.0,0.0,0.0,-1.1,1,0,0.0,7133
Sweden,1878.0,1.0,1.0,1,3.746,19.0,27,0.0,0.0,0.0,0.0,-6.3,1,0,0.0,7134
Sweden,1879.0,1.0,1.0,1,3.7619,19.0,27,0.0,0.0,0.0,0.0,-6.8,1,0,0.0,7135
Sweden,1880.0,0.0,0.0,1,3.7649,19.0,27,0.0,0.0,0.0,0.0,5.8,1,0,0.0,7136
Sweden,1881.0,0.0,0.0,1,3.7485,19.0,27,0.0,0.0,0.0,0.0,2.3,1,0,0.0,7137
Sweden,1882.0,0.0,0.0,1,3.7384,19.0,27,0.0,0.0,0.0,0.0,-0.6,1,0,0.0,7138
Sweden,1883.0,0.0,0.0,1,3.7364,19.0,27,0.0,0.0,0.0,0.0,-1.8,1,0,0.0,7139
Sweden,1884.0,0.0,0.0,1,3.7549,19.0,27,0.0,0.0,0.0,0.0,-3.1,1,0,0.0,7140
Sweden,1885.0,0.0,0.0,1,3.7155,19.0,27,0.0,0.0,0.0,0.0,-4.4,1,0,0.0,7141
Sweden,1886.0,0.0,0.0,1,3.7441,19.0,27,0.0,0.0,0.0,0.0,-5.4,1,0,0.0,7142
Sweden,1887.0,0.0,0.0,1,3.7287,19.0,27,0.0,0.0,0.0,0.0,-3.3,1,0,0.0,7143
Sweden,1888.0,0.0,0.0,1,3.712,19.0,27,0.0,0.0,0.0,0.0,2.9,1,0,0.0,7144
Sweden,1889.0,0.0,0.0,1,3.7443,19.0,27,0.0,0.0,0.0,0.0,5.2,1,0,0.0,7145
Sweden,1890.0,0.0,0.0,1,3.7454,19.0,27,0.0,0.0,0.0,0.0,1.2,1,0,0.0,7146
Sweden,1891.0,0.0,0.0,1,3.7523,19.0,27,0.0,0.0,0.0,0.0,4.9,1,0,0.0,7147
Sweden,1892.0,0.0,0.0,1,3.7093,19.0,27,0.0,0.0,0.0,0.0,1.2,1,0,0.0,7148
Sweden,1893.0,0.0,0.0,1,3.7247,19.0,27,0.0,0.0,0.0,0.0,-7.7,1,0,0.0,7149
Sweden,1894.0,0.0,0.0,1,3.7131,19.0,27,0.0,0.0,0.0,0.0,-3.9,1,0,0.0,7150
Sweden,1895.0,0.0,0.0,1,3.7098,19.0,27,0.0,0.0,0.0,0.0,1.1,1,0,0.0,7151
Sweden,1896.0,0.0,0.0,1,3.7351,19.0,27,0.0,0.0,0.0,0.0,0.3,1,0,0.0,7152
Sweden,1897.0,1.0,0.0,1,3.7387,19.0,27,0.0,0.0,0.0,0.0,2.9,1,0,0.0,7153
Sweden,1898.0,0.0,0.0,1,3.757,19.0,27,0.0,0.0,0.0,0.0,4.9,1,0,0.0,7154
Sweden,1899.0,0.0,0.0,1,3.7534,19.0,27,0.0,0.0,0.0,0.0,3.6,1,0,0.0,7155
Sweden,1900.0,0.0,0.0,1,3.7495,19.0,27,0.0,0.0,0.0,0.0,1.4,1,0,0.0,7156
Sweden,1901.0,0.0,0.0,1,3.7336,19.0,27,0.0,0.0,0.0,0.0,-2.8,1,0,0.0,7157
Sweden,1902.0,0.0,0.0,1,3.7264,19.0,27,0.0,0.0,0.0,0.0,1.0,1,0,0.0,7158
Sweden,1903.0,0.0,0.0,1,3.7363,19.0,27,0.0,0.0,0.0,0.0,1.4,1,0,0.0,7159
Sweden,1904.0,0.0,0.0,1,3.7222,19.0,27,0.0,0.0,0.0,0.0,-1.3,1,0,0.0,7160
Sweden,1905.0,0.0,0.0,1,3.7353,19.0,27,0.0,0.0,0.0,0.0,2.5,1,0,0.0,7161
Sweden,1906.0,0.0,0.0,1,3.7851,19.0,27,0.0,0.0,0.0,0.0,2.6,1,0,0.0,7162
Sweden,1907.0,1.0,1.0,1,3.762,19.0,27,0.0,0.0,0.0,0.0,4.0,1,0,0.0,7163
Sweden,1908.0,0.0,0.0,1,3.7373,19.0,27,0.0,0.0,0.0,0.0,1.7,1,0,0.0,7164
Sweden,1909.0,0.0,0.0,1,3.7329,19.0,27,0.0,0.0,0.0,0.0,-0.7,1,0,0.0,7165
Sweden,1910.0,0.0,0.0,1,3.7377,19.0,27,0.0,0.0,0.0,0.0,0.7,1,0,0.0,7166
Sweden,1911.0,0.0,0.0,1,3.734,19.0,27,0.0,0.0,0.0,0.0,-1.4,1,0,0.0,7167
Sweden,1912.0,0.0,0.0,1,3.7427,19.0,27,0.0,0.0,0.0,0.0,5.2,1,0,0.0,7168
Sweden,1913.0,0.0,0.0,1,3.7517,19.0,27,0.0,0.0,0.0,0.0,1.0,1,0,0.0,7169
Sweden,1914.0,0.0,0.0,1,3.97,19.0,27,0.0,0.0,0.0,0.0,1.7,1,0,0.0,7170
Sweden,1915.0,0.0,0.0,0,3.5936,19.0,27,0.0,0.0,0.0,0.0,14.2,1,0,0.0,7171
Sweden,1916.0,0.0,0.0,0,3.4289,19.0,27,0.0,0.0,0.0,0.0,19.8,1,0,0.0,7172
Sweden,1917.0,0.0,0.0,0,2.841,19.0,27,0.0,0.0,0.0,0.0,23.8,1,0,1.0,7173
Sweden,1918.0,0.0,0.0,0,3.4375,19.0,27,0.0,0.0,0.0,0.0,35.8,1,1,1.0,7174
Sweden,1919.0,0.0,0.0,0,4.6296,19.0,27,0.0,0.0,0.0,0.0,11.8,1,0,0.0,7175
Sweden,1920.0,0.0,0.0,0,5.1046,19.0,27,0.0,0.0,0.0,0.0,5.2,1,0,0.0,7176
Sweden,1921.0,0.0,1.0,0,4.077,19.0,27,0.0,0.0,0.0,0.0,-17.4,1,0,0.0,7177
Sweden,1922.0,1.0,1.0,1,3.7108,19.0,27,0.0,0.0,0.0,0.0,-18.7,1,0,0.0,7178
Sweden,1923.0,1.0,0.0,1,3.7975,19.0,27,0.0,0.0,0.0,0.0,-5.7,1,0,0.0,7179
Sweden,1924.0,0.0,0.0,1,3.7101,19.0,27,0.0,0.0,0.0,0.0,-0.4,1,0,0.0,7180
Sweden,1925.0,0.0,0.0,1,3.7333,19.0,27,0.0,0.0,0.0,0.0,-0.3,1,0,0.0,7181
Sweden,1926.0,0.0,0.0,1,3.7426,19.0,27,0.0,0.0,0.0,0.0,-3.1,1,0,0.0,7182
Sweden,1927.0,0.0,0.0,1,3.7035,19.0,27,0.0,0.0,0.0,0.0,-1.1,1,0,0.0,7183
Sweden,1928.0,0.0,0.0,1,3.7369,19.0,27,0.0,0.0,0.0,0.0,0.3,1,0,0.0,7184
Sweden,1929.0,0.0,0.0,1,3.7092,19.0,27,0.0,0.0,0.0,0.0,-2.1,1,0,0.0,7185
Sweden,1930.0,0.0,0.0,1,3.7286,19.0,27,0.0,0.0,0.0,0.0,-3.4,1,0,0.0,7186
Sweden,1931.0,1.0,1.0,1,5.3447,19.0,27,0.0,0.0,0.0,0.0,-3.8,1,0,0.0,7187
Sweden,1932.0,1.0,1.0,0,5.5835,19.0,27,0.0,0.0,0.0,0.0,-2.1,1,0,0.0,7188
Sweden,1933.0,0.0,0.0,0,3.7893,19.0,27,0.0,0.0,0.0,0.0,-1.0,1,0,0.0,7189
Sweden,1934.0,0.0,0.0,0,3.922,19.0,27,0.0,0.0,0.0,0.0,1.5,1,0,0.0,7190
Sweden,1935.0,0.0,0.0,0,3.9356,19.0,27,0.0,0.0,0.0,0.0,1.5,1,0,0.0,7191
Sweden,1936.0,0.0,0.0,0,3.9526,19.0,27,0.0,0.0,0.0,0.0,0.3,1,0,0.0,7192
Sweden,1937.0,0.0,0.0,0,3.8835,19.0,27,0.0,0.0,0.0,0.0,5.7,1,0,0.0,7193
Sweden,1938.0,0.0,0.0,0,4.158,19.0,27,0.0,0.0,0.0,0.0,1.1,1,0,0.0,7194
Sweden,1939.0,0.0,0.0,0,4.2024,19.0,27,0.0,0.0,0.0,0.0,3.5,1,0,0.0,7195
Sweden,1940.0,0.0,0.0,0,4.1975,19.0,27,0.0,0.0,0.0,0.0,15.8,1,0,0.0,7196
Sweden,1941.0,0.0,0.0,0,4.1946,19.0,27,0.0,0.0,0.0,0.0,11.9,1,0,0.0,7197
Sweden,1942.0,0.0,0.0,0,4.2,19.0,27,0.0,0.0,0.0,0.0,6.9,1,0,0.0,7198
Sweden,1943.0,0.0,0.0,0,4.2,19.0,27,0.0,0.0,0.0,0.0,1.8,1,0,0.0,7199
Sweden,1944.0,0.0,0.0,0,4.2,19.0,27,0.0,0.0,0.0,0.0,1.0,1,0,0.0,7200
Sweden,1945.0,0.0,0.0,0,4.2,19.0,27,0.0,0.0,0.0,0.0,0.6,1,0,0.0,7201
Sweden,1946.0,0.0,0.0,0,3.6,19.0,27,0.0,0.0,0.0,0.0,3.5,1,0,0.0,7202
Sweden,1947.0,0.0,0.0,0,3.6,19.0,27,0.0,0.0,0.0,0.0,5.2,1,0,0.0,7203
Sweden,1948.0,0.0,0.0,0,3.6,19.0,27,0.0,0.0,0.0,0.0,6.7,1,0,0.0,7204
Sweden,1949.0,0.0,0.0,0,3.6,19.0,27,0.0,0.0,0.0,0.0,1.0,1,0,0.0,7205
Sweden,1950.0,0.0,0.0,0,5.18,19.0,27,0.0,0.0,0.0,0.0,4.3,1,1,0.0,7206
Sweden,1951.0,0.0,0.0,0,5.18,19.0,27,0.0,0.0,0.0,0.0,18.1,1,0,0.0,7207
Sweden,1952.0,0.0,0.0,0,5.18,19.0,27,0.0,0.0,0.0,0.0,5.3,1,0,0.0,7208
Sweden,1953.0,0.0,0.0,0,5.18,19.0,27,0.0,0.0,0.0,0.0,0.2,1,0,0.0,7209
Sweden,1954.0,0.0,0.0,0,5.18,19.0,27,0.0,0.0,0.0,0.0,0.5,1,0,0.0,7210
Sweden,1955.0,0.0,0.0,0,5.18,19.0,27,0.0,0.0,0.0,0.0,5.3,1,0,0.0,7211
Sweden,1956.0,0.0,0.0,0,5.18,19.0,27,0.0,0.0,0.0,0.0,4.4,1,0,0.0,7212
Sweden,1957.0,0.0,0.0,0,5.16,19.0,27,0.0,0.0,0.0,0.0,4.2,1,0,0.0,7213
Sweden,1958.0,0.0,0.0,0,5.17,19.0,27,0.0,0.0,0.0,0.0,3.3,1,0,0.0,7214
Sweden,1959.0,0.0,0.0,0,5.181,19.0,27,0.0,0.0,0.0,0.0,1.2,1,0,0.0,7215
Sweden,1960.0,0.0,0.0,0,5.18,19.0,27,0.0,0.0,0.0,0.0,4.4,1,0,0.0,7216
Sweden,1961.0,0.0,0.0,0,5.185,19.0,27,0.0,0.0,0.0,0.0,2.5,1,0,0.0,7217
Sweden,1962.0,0.0,0.0,0,5.188,19.0,27,0.0,0.0,0.0,0.0,4.6,1,0,0.0,7218
Sweden,1963.0,0.0,0.0,0,5.2,19.0,27,0.0,0.0,0.0,0.0,2.9,1,0,0.0,7219
Sweden,1964.0,0.0,0.0,0,5.148,19.0,27,0.0,0.0,0.0,0.0,3.8,1,0,0.0,7220
Sweden,1965.0,0.0,0.0,0,5.18,19.0,27,0.0,0.0,0.0,0.0,5.7,1,0,0.0,7221
Sweden,1966.0,0.0,0.0,0,5.18,19.0,27,0.0,0.0,0.0,0.0,6.1,1,0,0.0,7222
Sweden,1967.0,0.0,0.0,0,5.165,19.0,27,0.0,0.0,0.0,0.0,4.3,1,0,0.0,7223
Sweden,1968.0,0.0,0.0,0,5.18,19.0,27,0.0,0.0,0.0,0.0,2.1,1,0,0.0,7224
Sweden,1969.0,0.0,0.0,0,5.17,19.0,27,0.0,0.0,0.0,0.0,3.2,1,0,0.0,7225
Sweden,1970.0,0.0,0.0,0,5.17,19.0,27,0.0,0.0,0.0,0.0,7.0,1,0,0.0,7226
Sweden,1971.0,0.0,0.0,0,4.8631,19.0,27,0.0,0.0,0.0,0.0,7.5,1,0,0.0,7227
Sweden,1972.0,0.0,0.0,0,4.7438,19.0,27,0.0,0.0,0.0,0.0,6.3,1,0,0.0,7228
Sweden,1973.0,0.0,0.0,0,4.5809,19.0,27,0.0,0.0,0.0,0.0,7.1,1,0,0.0,7229
Sweden,1974.0,0.0,0.0,0,4.0766,19.0,27,0.0,0.0,0.0,0.0,10.1,1,0,0.0,7230
Sweden,1975.0,0.0,0.0,0,4.3956,19.0,27,0.0,0.0,0.0,0.0,11.1,1,0,0.0,7231
Sweden,1976.0,0.0,0.0,0,4.1237,19.0,27,0.0,0.0,0.0,0.0,10.4,1,0,0.0,7232
Sweden,1977.0,0.0,0.0,0,4.6729,19.0,27,0.0,0.0,0.0,0.0,11.6,1,1,0.0,7233
Sweden,1978.0,0.0,0.0,0,4.286,19.0,27,0.0,0.0,0.0,0.0,9.2,1,0,0.0,7234
Sweden,1979.0,0.0,0.0,0,4.153,19.0,27,0.0,0.0,0.0,0.0,8.2,1,0,0.0,7235
Sweden,1980.0,0.0,0.0,0,4.372799999,19.0,27,0.0,0.0,0.0,0.0,17.5,1,0,0.0,7236
Sweden,1981.0,0.0,0.0,0,5.570999999,19.0,27,0.0,0.0,0.0,0.0,12.1,1,0,0.0,7237
Sweden,1982.0,0.0,0.0,0,7.294499999,19.0,27,0.0,0.0,0.0,0.0,8.6,1,1,0.0,7238
Sweden,1983.0,0.0,0.0,0,8.000999999,19.0,27,0.0,0.0,0.0,0.0,8.9,1,0,0.0,7239
Sweden,1984.0,0.0,0.0,0,8.9895,19.0,27,0.0,0.0,0.0,0.0,8.0,1,0,0.0,7240
Sweden,1985.0,0.0,0.0,0,7.6155,19.0,27,0.0,0.0,0.0,0.0,7.4,1,0,0.0,7241
Sweden,1986.0,0.0,0.0,0,6.819,19.0,27,0.0,0.0,0.0,0.0,4.2,1,0,0.0,7242
Sweden,1987.0,0.0,0.0,0,5.848,19.0,27,0.0,0.0,0.0,0.0,4.2,1,0,0.0,7243
Sweden,1988.0,0.0,0.0,0,6.157,19.0,27,0.0,0.0,0.0,0.0,5.8,1,0,0.0,7244
Sweden,1989.0,0.0,0.0,0,6.227,19.0,27,0.0,0.0,0.0,0.0,6.4,1,0,0.0,7245
Sweden,1990.0,0.0,0.0,0,5.698,19.0,27,0.0,0.0,0.0,0.0,10.4,1,0,0.0,7246
Sweden,1991.0,1.0,1.0,0,5.5295,19.0,27,0.0,0.0,0.0,0.0,9.4,1,0,0.0,7247
Sweden,1992.0,1.0,0.0,0,7.043,19.0,27,0.0,0.0,0.0,0.0,2.4,1,1,0.0,7248
Sweden,1993.0,1.0,0.0,0,8.3035,19.0,27,0.0,0.0,0.0,0.0,4.7,1,0,0.0,7249
Sweden,1994.0,1.0,0.0,0,7.4615,19.0,27,0.0,0.0,0.0,0.0,2.2,1,0,0.0,7250
Sweden,1995.0,0.0,0.0,0,6.6582,19.0,27,0.0,0.0,0.0,0.0,2.5,1,0,0.0,7251
Sweden,1996.0,0.0,0.0,0,6.871,19.0,27,0.0,0.0,0.0,0.0,0.5,1,0,0.0,7252
Sweden,1997.0,0.0,0.0,0,7.877,19.0,27,0.0,0.0,0.0,0.0,0.7,1,0,0.0,7253
Sweden,1998.0,0.0,0.0,0,8.061,19.0,27,0.0,0.0,0.0,0.0,-0.3,1,0,0.0,7254
Sweden,1999.0,0.0,0.0,0,1.0,19.0,27,0.0,0.0,0.0,0.0,0.5,1,0,0.0,7255
Sweden,2000.0,0.0,0.0,0,01.07,19.0,27,0.0,0.0,0.0,0.0,0.9,1,0,0.0,7256
Sweden,2001.0,0.0,0.0,0,1.13,19.0,27,0.0,0.0,0.0,0.0,2.4,1,0,0.0,7257
Sweden,2002.0,0.0,0.0,0,0.95,19.0,27,0.0,0.0,0.0,0.0,2.2,1,0,0.0,7258
Sweden,2003.0,0.0,0.0,0,0.79,19.0,27,0.0,0.0,0.0,0.0,1.9,1,0,0.0,7259
Sweden,2004.0,0.0,0.0,0,0.73,19.0,27,0.0,0.0,0.0,0.0,0.4,1,0,0.0,7260
Sweden,2005.0,0.0,0.0,0,0.85,19.0,27,0.0,0.0,0.0,0.0,0.5,1,0,0.0,7261
Sweden,2006.0,0.0,0.0,0,0.76,19.0,27,0.0,0.0,0.0,0.0,1.4,1,0,0.0,7262
Sweden,2007.0,0.0,0.0,0,0.68,19.0,27,0.0,0.0,0.0,0.0,2.2,1,0,0.0,7263
Sweden,2008.0,1.0,0.0,0,0.72,19.0,27,0.0,0.0,0.0,0.0,3.4,1,1,0.0,7264
Sweden,2009.0,1.0,0.0,0,0.69,19.0,27,0.0,0.0,0.0,0.0,-0.5,1,0,0.0,7265
Sweden,2010.0,1.0,0.0,0,0.75,19.0,27,0.0,0.0,0.0,0.0,1.2,1,0,0.0,7266
